Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-06-18,423.8999938964844,423.8999938964844,402.6499938964844,412.8999938964844,384.5072021484375,45748727,SBIN.NS
2021-06-21,406.3500061035156,421.0,400.5,419.75,390.8861389160156,33128978,SBIN.NS
2021-06-22,423.0,425.45001220703125,417.29998779296875,418.6499938964844,389.8617858886719,28442965,SBIN.NS
2021-06-23,421.1000061035156,424.75,415.0,418.8500061035156,390.04803466796875,27564829,SBIN.NS
2021-06-24,420.3500061035156,422.75,416.29998779296875,417.20001220703125,388.5115051269531,19214547,SBIN.NS
2021-06-25,421.0,431.0,419.04998779296875,428.79998779296875,399.3138122558594,29886797,SBIN.NS
2021-06-28,430.70001220703125,433.1499938964844,424.54998779296875,426.75,397.40478515625,29370660,SBIN.NS
2021-06-29,427.5,428.95001220703125,420.54998779296875,421.5,392.5158386230469,22275961,SBIN.NS
2021-06-30,423.0,424.8999938964844,418.29998779296875,419.20001220703125,390.37396240234375,18337773,SBIN.NS
2021-07-01,420.29998779296875,423.70001220703125,417.1499938964844,420.3999938964844,391.491455078125,16161469,SBIN.NS
2021-07-02,420.29998779296875,425.3999938964844,419.0,424.3999938964844,395.21636962890625,16423811,SBIN.NS
2021-07-05,426.5,434.5,424.25,432.6499938964844,402.8990783691406,16483761,SBIN.NS
2021-07-06,431.70001220703125,436.5,428.20001220703125,429.75,400.1985168457031,20195278,SBIN.NS
2021-07-07,429.3500061035156,434.0,427.54998779296875,432.8500061035156,403.0853271484375,14473774,SBIN.NS
2021-07-08,432.79998779296875,435.3999938964844,422.1000061035156,424.45001220703125,395.2629699707031,21433043,SBIN.NS
2021-07-09,425.0,427.5,421.04998779296875,423.75,394.611083984375,16844494,SBIN.NS
2021-07-12,426.5,430.25,424.6000061035156,427.45001220703125,398.056640625,12886781,SBIN.NS
2021-07-13,430.0,431.79998779296875,428.29998779296875,429.1000061035156,399.5932312011719,12831125,SBIN.NS
2021-07-14,429.0,432.29998779296875,426.3999938964844,431.04998779296875,401.40911865234375,12767351,SBIN.NS
2021-07-15,432.70001220703125,432.95001220703125,429.6499938964844,431.70001220703125,402.0144348144531,11030732,SBIN.NS
2021-07-16,432.0,432.5,427.45001220703125,430.0,400.4313049316406,8713863,SBIN.NS
2021-07-19,423.3999938964844,429.45001220703125,418.8500061035156,427.8999938964844,398.4757080078125,14426686,SBIN.NS
2021-07-20,427.0,427.0,418.8999938964844,420.8999938964844,391.9570617675781,14623321,SBIN.NS
2021-07-22,425.54998779296875,426.70001220703125,420.8999938964844,422.04998779296875,393.0279846191406,11799761,SBIN.NS
2021-07-23,422.8999938964844,429.95001220703125,419.5,428.8999938964844,399.406982421875,17704661,SBIN.NS
2021-07-26,427.79998779296875,427.79998779296875,422.29998779296875,423.29998779296875,394.1920166015625,14037519,SBIN.NS
2021-07-27,424.1499938964844,433.25,424.0,429.95001220703125,400.3847961425781,24119619,SBIN.NS
2021-07-28,430.0,430.5,421.04998779296875,425.5,396.2407531738281,17636515,SBIN.NS
2021-07-29,426.0,443.6000061035156,425.5,441.54998779296875,411.18707275390625,35263606,SBIN.NS
2021-07-30,441.5,444.3999938964844,430.70001220703125,431.79998779296875,402.1075134277344,35196813,SBIN.NS
2021-08-02,434.75,436.70001220703125,431.79998779296875,434.8999938964844,404.9943542480469,16926025,SBIN.NS
2021-08-03,434.95001220703125,447.8999938964844,433.6000061035156,446.5,415.79669189453125,40922962,SBIN.NS
2021-08-04,448.6499938964844,467.45001220703125,441.5,456.95001220703125,425.52813720703125,129761158,SBIN.NS
2021-08-05,461.0,462.5,438.3999938964844,441.8500061035156,411.4664611816406,58595639,SBIN.NS
2021-08-06,443.70001220703125,447.0,434.0,435.6499938964844,405.6927795410156,38236066,SBIN.NS
2021-08-09,437.8999938964844,441.79998779296875,431.0,433.3999938964844,403.5975341796875,22196404,SBIN.NS
2021-08-10,434.3999938964844,436.3999938964844,421.70001220703125,426.45001220703125,397.12542724609375,27794251,SBIN.NS
2021-08-11,429.79998779296875,432.8999938964844,423.1499938964844,428.04998779296875,398.6153564453125,23827946,SBIN.NS
2021-08-12,430.0,430.45001220703125,425.0,427.1499938964844,397.77728271484375,16847144,SBIN.NS
2021-08-13,427.6000061035156,432.25,425.0,431.20001220703125,401.5487976074219,20908992,SBIN.NS
2021-08-16,430.0,434.0,424.0,424.8500061035156,395.63543701171875,17608693,SBIN.NS
2021-08-17,424.8500061035156,425.8500061035156,415.25,421.5,392.5158386230469,22957877,SBIN.NS
2021-08-18,422.1499938964844,424.3500061035156,418.0,419.70001220703125,390.839599609375,17668574,SBIN.NS
2021-08-20,415.0,417.3500061035156,405.1499938964844,406.70001220703125,378.7335510253906,25541790,SBIN.NS
2021-08-23,411.1000061035156,413.0,401.25,409.5,381.3409423828125,26559937,SBIN.NS
2021-08-24,409.5,418.75,408.20001220703125,417.6000061035156,388.8840026855469,19012313,SBIN.NS
2021-08-25,419.0,421.29998779296875,414.29998779296875,416.25,387.6268310546875,16410980,SBIN.NS
2021-08-26,414.5,415.79998779296875,410.0,410.75,382.5050354003906,15897679,SBIN.NS
2021-08-27,410.3500061035156,414.3500061035156,407.5,412.45001220703125,384.088134765625,15090541,SBIN.NS
2021-08-30,414.3999938964844,423.29998779296875,413.5,422.70001220703125,393.6332702636719,20308691,SBIN.NS
2021-08-31,423.8500061035156,427.0,418.70001220703125,426.04998779296875,396.7529296875,26262421,SBIN.NS
2021-09-01,427.5,432.54998779296875,425.1499938964844,429.8999938964844,400.3381652832031,18776721,SBIN.NS
2021-09-02,431.3999938964844,433.5,427.75,429.75,400.1985168457031,14372717,SBIN.NS
2021-09-03,431.25,434.29998779296875,428.20001220703125,431.3999938964844,401.7350158691406,14233624,SBIN.NS
2021-09-06,432.0,433.8500061035156,430.04998779296875,431.04998779296875,401.40911865234375,10694099,SBIN.NS
2021-09-07,431.04998779296875,431.70001220703125,425.1000061035156,429.1000061035156,399.5932312011719,14928735,SBIN.NS
2021-09-08,429.0,435.3999938964844,427.3500061035156,431.3500061035156,401.6884765625,22817464,SBIN.NS
2021-09-09,430.25,433.79998779296875,430.0,432.29998779296875,402.5731506347656,9662128,SBIN.NS
2021-09-13,430.1000061035156,433.79998779296875,428.79998779296875,432.8500061035156,403.0853271484375,9567921,SBIN.NS
2021-09-14,435.0,436.75,432.25,433.0,403.22503662109375,9981562,SBIN.NS
2021-09-15,433.0,445.0,431.45001220703125,443.8500061035156,413.32891845703125,22181568,SBIN.NS
2021-09-16,444.8500061035156,466.1000061035156,442.75,463.70001220703125,431.81396484375,42637448,SBIN.NS
2021-09-17,468.0,471.8999938964844,450.3500061035156,454.1000061035156,422.87408447265625,41529478,SBIN.NS
2021-09-20,449.3999938964844,453.5,435.6499938964844,437.45001220703125,407.3690490722656,18376916,SBIN.NS
2021-09-21,440.1499938964844,441.3500061035156,432.6499938964844,438.79998779296875,408.62615966796875,17279588,SBIN.NS
2021-09-22,438.8999938964844,442.79998779296875,436.1000061035156,438.8500061035156,408.6727294921875,14321143,SBIN.NS
2021-09-23,442.3999938964844,451.1499938964844,442.04998779296875,449.79998779296875,418.8697814941406,20516770,SBIN.NS
2021-09-24,451.1000061035156,451.8999938964844,440.0,440.75,410.4421081542969,10731274,SBIN.NS
2021-09-27,444.8999938964844,450.54998779296875,442.25,446.6000061035156,415.8898620605469,11746892,SBIN.NS
2021-09-28,449.20001220703125,455.79998779296875,439.6000061035156,444.8999938964844,414.30670166015625,19241170,SBIN.NS
2021-09-29,441.8500061035156,462.29998779296875,439.1000061035156,460.0,428.3683776855469,38635938,SBIN.NS
2021-09-30,459.95001220703125,464.8999938964844,451.3999938964844,453.0,421.8497314453125,26530369,SBIN.NS
2021-10-01,448.5,455.54998779296875,443.79998779296875,451.6499938964844,420.5925598144531,14777309,SBIN.NS
2021-10-04,453.79998779296875,464.3999938964844,451.6000061035156,463.1499938964844,431.3017578125,16246765,SBIN.NS
2021-10-05,462.0,469.0,458.70001220703125,464.70001220703125,432.74517822265625,16487568,SBIN.NS
2021-10-06,465.0,471.0,453.6499938964844,457.20001220703125,425.76092529296875,19056690,SBIN.NS
2021-10-07,462.1000061035156,464.0,457.1000061035156,457.8999938964844,426.4127502441406,9984651,SBIN.NS
2021-10-08,461.8999938964844,464.0,454.25,458.0,426.50592041015625,16521128,SBIN.NS
2021-10-11,460.0,474.95001220703125,458.6499938964844,469.25,436.9822998046875,20686981,SBIN.NS
2021-10-12,470.0,484.3999938964844,468.1000061035156,483.0,449.7867736816406,33763609,SBIN.NS
2021-10-13,486.1499938964844,486.1499938964844,478.0,481.70001220703125,448.576171875,17638983,SBIN.NS
2021-10-14,482.0,493.8999938964844,482.0,490.6000061035156,456.86419677734375,23431826,SBIN.NS
2021-10-18,494.0,501.0,491.70001220703125,497.95001220703125,463.7087707519531,20084248,SBIN.NS
2021-10-19,500.3500061035156,504.20001220703125,483.25,488.20001220703125,454.6292419433594,20645100,SBIN.NS
2021-10-20,488.79998779296875,507.5,483.1000061035156,499.8999938964844,465.524658203125,34080545,SBIN.NS
2021-10-21,504.8999938964844,506.5,491.75,502.95001220703125,468.3649597167969,20808243,SBIN.NS
2021-10-22,504.6000061035156,508.70001220703125,500.0,502.95001220703125,468.3649597167969,24080485,SBIN.NS
2021-10-25,506.5,515.4500122070312,497.8500061035156,506.5,471.6708068847656,35619415,SBIN.NS
2021-10-26,507.6000061035156,518.2000122070312,507.6000061035156,512.5499877929688,477.3047790527344,21107457,SBIN.NS
2021-10-27,513.7000122070312,526.8499755859375,512.75,519.1500244140625,483.45098876953125,29463032,SBIN.NS
2021-10-28,519.5999755859375,520.5499877929688,497.6000061035156,501.3500061035156,466.875,28140401,SBIN.NS
2021-10-29,501.5,512.6500244140625,488.3999938964844,502.1499938964844,467.6199951171875,31355893,SBIN.NS
2021-11-01,508.5,516.9500122070312,501.0,515.7000122070312,480.23822021484375,20679604,SBIN.NS
2021-11-02,514.7999877929688,525.0,512.0499877929688,521.7000122070312,485.82562255859375,26797820,SBIN.NS
2021-11-03,524.0,542.2999877929688,515.2000122070312,527.6500244140625,491.3664855957031,80775924,SBIN.NS
2021-11-04,531.5,535.9000244140625,528.0499877929688,530.4500122070312,493.9739074707031,9796046,SBIN.NS
2021-11-08,534.4500122070312,534.4500122070312,516.4500122070312,523.25,487.26904296875,36802110,SBIN.NS
2021-11-09,526.25,532.0,522.2000122070312,529.1500244140625,492.7633361816406,25451967,SBIN.NS
2021-11-10,525.5499877929688,528.5,521.5,524.4000244140625,488.3399963378906,15805538,SBIN.NS
2021-11-11,522.8499755859375,522.8499755859375,507.1000061035156,509.6000061035156,474.55767822265625,23086898,SBIN.NS
2021-11-12,512.0,513.0,502.70001220703125,511.3500061035156,476.1873474121094,19836221,SBIN.NS
2021-11-15,512.4000244140625,515.9000244140625,505.5,506.54998779296875,471.7173767089844,13328183,SBIN.NS
2021-11-16,507.3999938964844,507.3999938964844,493.5,495.1000061035156,461.05474853515625,19553216,SBIN.NS
2021-11-17,493.8500061035156,505.3999938964844,491.0,498.1499938964844,463.89501953125,20488483,SBIN.NS
2021-11-18,499.1000061035156,506.20001220703125,492.29998779296875,503.79998779296875,469.156494140625,22471070,SBIN.NS
2021-11-22,506.0,506.0,477.5,486.3999938964844,452.9529724121094,28800269,SBIN.NS
2021-11-23,485.25,495.3999938964844,480.0,493.04998779296875,459.14569091796875,20000371,SBIN.NS
2021-11-24,495.79998779296875,500.0,489.04998779296875,493.1499938964844,459.23883056640625,13963769,SBIN.NS
2021-11-25,490.0,495.45001220703125,486.29998779296875,490.54998779296875,456.8175964355469,12894211,SBIN.NS
2021-11-26,486.25,487.8999938964844,467.1000061035156,470.5,438.1463623046875,26305817,SBIN.NS
2021-11-29,470.0,477.75,454.29998779296875,465.1000061035156,433.11767578125,22407465,SBIN.NS
2021-11-30,468.0,477.25,458.0,460.54998779296875,428.88055419921875,23026652,SBIN.NS
2021-12-01,464.45001220703125,477.25,464.0,475.29998779296875,442.61627197265625,17156956,SBIN.NS
2021-12-02,474.5,478.1499938964844,470.95001220703125,477.0,444.19940185546875,12962679,SBIN.NS
2021-12-03,475.75,481.5,470.04998779296875,473.1499938964844,440.6141357421875,16653993,SBIN.NS
2021-12-06,473.1499938964844,477.0,463.79998779296875,465.29998779296875,433.30389404296875,14353300,SBIN.NS
2021-12-07,469.20001220703125,479.70001220703125,469.20001220703125,476.70001220703125,443.9200439453125,13644942,SBIN.NS
2021-12-08,480.8999938964844,492.3999938964844,480.25,491.54998779296875,457.7488708496094,20397660,SBIN.NS
2021-12-09,492.29998779296875,493.5,486.1000061035156,488.6499938964844,455.04827880859375,12560970,SBIN.NS
2021-12-10,488.5,495.95001220703125,484.3999938964844,494.70001220703125,460.6822814941406,13261408,SBIN.NS
2021-12-13,497.75,500.45001220703125,486.3500061035156,487.79998779296875,454.2567443847656,14047645,SBIN.NS
2021-12-14,486.0,490.3500061035156,481.79998779296875,488.54998779296875,454.95513916015625,11642447,SBIN.NS
2021-12-15,490.0,491.0,483.5,484.79998779296875,451.4630126953125,8639835,SBIN.NS
2021-12-16,488.3500061035156,490.54998779296875,478.25,481.1499938964844,448.06402587890625,11107781,SBIN.NS
2021-12-17,480.04998779296875,481.3999938964844,466.5,467.79998779296875,435.63201904296875,12648603,SBIN.NS
2021-12-20,459.0,464.0,443.0,449.20001220703125,418.3110656738281,22336114,SBIN.NS
2021-12-21,457.04998779296875,458.25,444.5,446.0,415.3310546875,16617447,SBIN.NS
2021-12-22,450.0,457.29998779296875,449.0,455.8500061035156,424.5037536621094,13102553,SBIN.NS
2021-12-23,461.0,465.0,457.75,461.79998779296875,430.0445861816406,14471377,SBIN.NS
2021-12-24,462.6000061035156,463.6000061035156,452.20001220703125,456.95001220703125,425.52813720703125,13221159,SBIN.NS
2021-12-27,453.70001220703125,460.5,450.54998779296875,458.04998779296875,426.5524597167969,8856482,SBIN.NS
2021-12-28,461.20001220703125,462.8999938964844,459.04998779296875,461.20001220703125,429.4858703613281,8832210,SBIN.NS
2021-12-29,461.0,462.1499938964844,451.3999938964844,454.3999938964844,423.1534729003906,11757303,SBIN.NS
2021-12-30,452.75,454.8999938964844,448.5,451.70001220703125,420.6391296386719,28879190,SBIN.NS
2021-12-31,454.25,461.3999938964844,453.1000061035156,460.45001220703125,428.7874755859375,10005842,SBIN.NS
2022-01-03,462.0,472.0,460.1000061035156,470.79998779296875,438.42572021484375,13124509,SBIN.NS
2022-01-04,472.5,484.70001220703125,471.04998779296875,483.5,450.2524108886719,23296671,SBIN.NS
2022-01-05,481.8999938964844,495.0,479.1499938964844,492.3999938964844,458.5404052734375,24694169,SBIN.NS
2022-01-06,487.70001220703125,494.3999938964844,485.3999938964844,491.70001220703125,457.8885803222656,18190843,SBIN.NS
2022-01-07,493.45001220703125,501.95001220703125,489.45001220703125,491.25,457.4695129394531,22746330,SBIN.NS
2022-01-10,493.3500061035156,504.95001220703125,492.5,503.6499938964844,469.01678466796875,15832274,SBIN.NS
2022-01-11,503.0,507.79998779296875,499.25,505.95001220703125,471.1586608886719,16107950,SBIN.NS
2022-01-12,509.8999938964844,513.5,508.5,510.25,475.1629333496094,14489616,SBIN.NS
2022-01-13,510.0,512.8499755859375,507.0,511.3500061035156,476.1873474121094,10450974,SBIN.NS
2022-01-14,509.0,510.3500061035156,505.1499938964844,508.3500061035156,473.3936462402344,8724574,SBIN.NS
2022-01-17,508.0,518.9000244140625,507.54998779296875,514.0,478.6551208496094,17422211,SBIN.NS
2022-01-18,514.0,517.4500122070312,505.0,506.79998779296875,471.9501647949219,12592506,SBIN.NS
2022-01-19,505.0,517.6500244140625,500.29998779296875,515.7999877929688,480.331298828125,16079457,SBIN.NS
2022-01-20,516.0,519.1500244140625,508.0,511.3999938964844,476.2339172363281,17724642,SBIN.NS
2022-01-21,505.29998779296875,507.5,498.0,502.70001220703125,468.13214111328125,16947941,SBIN.NS
2022-01-24,502.3999938964844,506.79998779296875,488.0,494.1499938964844,460.17010498046875,20233933,SBIN.NS
2022-01-25,490.0,517.5,489.0,514.6500244140625,479.26043701171875,21791739,SBIN.NS
2022-01-27,503.54998779296875,530.8499755859375,503.20001220703125,528.9500122070312,492.57708740234375,35409230,SBIN.NS
2022-01-28,534.0,536.4000244140625,521.4000244140625,523.4500122070312,487.4552917480469,24715250,SBIN.NS
2022-01-31,529.0,540.9000244140625,527.0499877929688,538.2999877929688,501.2841491699219,28674232,SBIN.NS
2022-02-01,543.9500122070312,543.9500122070312,520.0,532.2999877929688,495.69671630859375,32245356,SBIN.NS
2022-02-02,536.6500244140625,544.25,531.3499755859375,539.7999877929688,502.6809387207031,21661864,SBIN.NS
2022-02-03,537.1500244140625,544.7000122070312,537.1500244140625,540.0999755859375,502.9602966308594,22717677,SBIN.NS
2022-02-04,542.1500244140625,546.4000244140625,527.2999877929688,530.2999877929688,493.8341979980469,25332894,SBIN.NS
2022-02-07,531.9000244140625,549.0,525.25,533.25,496.5814208984375,52289545,SBIN.NS
2022-02-08,535.5,537.6500244140625,519.0,531.3499755859375,494.8119812011719,26567546,SBIN.NS
2022-02-09,534.9500122070312,536.5,527.75,535.25,498.4438171386719,14856155,SBIN.NS
2022-02-10,537.0999755859375,543.9500122070312,534.4000244140625,540.5499877929688,503.3794250488281,18659370,SBIN.NS
2022-02-11,536.25,537.7000122070312,527.0999755859375,529.5999755859375,493.182373046875,14607095,SBIN.NS
2022-02-14,515.0,515.5999755859375,499.70001220703125,501.3999938964844,466.9215087890625,26153332,SBIN.NS
2022-02-15,502.0,526.8499755859375,497.1000061035156,524.7999877929688,488.71246337890625,23842951,SBIN.NS
2022-02-16,526.5,528.0,514.0,516.7000122070312,481.16943359375,19773807,SBIN.NS
2022-02-17,520.0,520.0,511.1499938964844,512.9500122070312,477.6773376464844,16408356,SBIN.NS
2022-02-18,510.1000061035156,520.9000244140625,510.1000061035156,515.2999877929688,479.86572265625,15111223,SBIN.NS
2022-02-21,511.54998779296875,517.5,504.6499938964844,511.8500061035156,476.6529541015625,16866932,SBIN.NS
2022-02-22,500.8999938964844,505.29998779296875,495.5,498.3999938964844,464.1278381347656,27108772,SBIN.NS
2022-02-23,503.0,505.3500061035156,497.25,498.70001220703125,464.4072570800781,13899433,SBIN.NS
2022-02-24,480.0,487.95001220703125,468.0,472.6499938964844,440.14849853515625,32356037,SBIN.NS
2022-02-25,480.0,491.8999938964844,479.29998779296875,482.95001220703125,449.740234375,21792287,SBIN.NS
2022-02-28,476.8999938964844,485.29998779296875,473.1000061035156,483.20001220703125,449.9730529785156,18069367,SBIN.NS
2022-03-02,478.0,479.79998779296875,467.0,474.25,441.63848876953125,22003848,SBIN.NS
2022-03-03,480.0,483.3999938964844,464.6000061035156,467.3999938964844,435.2594909667969,20358590,SBIN.NS
2022-03-04,460.29998779296875,470.8999938964844,457.6499938964844,461.95001220703125,430.184326171875,20684268,SBIN.NS
2022-03-07,447.5,453.95001220703125,433.45001220703125,440.29998779296875,410.0230407714844,33720472,SBIN.NS
2022-03-08,438.0,442.1000061035156,425.0,440.29998779296875,410.0230407714844,42510207,SBIN.NS
2022-03-09,442.0,454.29998779296875,438.54998779296875,451.70001220703125,420.6391296386719,32331325,SBIN.NS
2022-03-10,469.8999938964844,476.6499938964844,461.6499938964844,468.70001220703125,436.4701232910156,34553299,SBIN.NS
2022-03-11,466.3999938964844,474.79998779296875,462.0,470.3500061035156,438.00665283203125,22091309,SBIN.NS
2022-03-14,471.0,486.0,470.54998779296875,485.1499938964844,451.7889404296875,27750689,SBIN.NS
2022-03-15,489.0,490.5,480.6499938964844,485.8500061035156,452.4408264160156,27204899,SBIN.NS
2022-03-16,493.0,494.29998779296875,489.3999938964844,492.75,458.8663330078125,16211288,SBIN.NS
2022-03-17,499.0,503.5,498.29998779296875,501.8999938964844,467.38714599609375,22947673,SBIN.NS
2022-03-21,502.0,502.0,489.0,490.6000061035156,456.86419677734375,19064060,SBIN.NS
2022-03-22,490.6000061035156,495.79998779296875,477.25,493.70001220703125,459.75103759765625,26157969,SBIN.NS
2022-03-23,498.5,502.3999938964844,489.20001220703125,490.6499938964844,456.9107360839844,15800195,SBIN.NS
2022-03-24,485.0,494.79998779296875,483.5,487.1000061035156,453.6048583984375,18174877,SBIN.NS
2022-03-25,491.75,493.29998779296875,486.6000061035156,490.70001220703125,456.95733642578125,11541196,SBIN.NS
2022-03-28,490.95001220703125,498.6000061035156,481.95001220703125,497.5,463.2897033691406,16738684,SBIN.NS
2022-03-29,500.0,501.3999938964844,491.70001220703125,495.0,460.9616394042969,14301429,SBIN.NS
2022-03-30,499.29998779296875,500.3999938964844,492.29998779296875,494.29998779296875,460.30975341796875,16461225,SBIN.NS
2022-03-31,494.29998779296875,497.54998779296875,492.20001220703125,493.54998779296875,459.6112976074219,10240982,SBIN.NS
2022-04-01,491.0,509.75,491.0,508.20001220703125,473.25396728515625,18527226,SBIN.NS
2022-04-04,509.29998779296875,514.9000244140625,506.0,512.4000244140625,477.1651611328125,16257176,SBIN.NS
2022-04-05,514.4000244140625,516.4000244140625,507.70001220703125,509.3999938964844,474.37139892578125,13602384,SBIN.NS
2022-04-06,507.0,515.2000122070312,506.0,513.9500122070312,478.6085510253906,13738275,SBIN.NS
2022-04-07,510.04998779296875,519.9000244140625,510.04998779296875,514.9500122070312,479.5397644042969,19620958,SBIN.NS
2022-04-08,519.5,519.5,512.3499755859375,516.0999755859375,480.6106872558594,13572638,SBIN.NS
